City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
184,Berezovyy,RU,12/4/2021 4:13,51.6667,135.7,5.23,69,1,3.78,clear sky
185,Bendigo,AU,12/4/2021 4:13,-36.7667,144.2833,76.86,37,2,7,clear sky
186,Santa Barbara,US,12/4/2021 4:13,34.7333,-120.0343,50.34,94,75,4.61,mist
187,Owando,CG,12/4/2021 4:13,-0.4819,15.8999,70.32,95,100,3.15,overcast clouds
188,Praia,CV,12/4/2021 4:13,14.9215,-23.5087,72.14,78,20,20.71,few clouds
189,Hambantota,LK,12/4/2021 4:13,6.1241,81.1185,81.81,75,89,2.71,overcast clouds
190,Carnarvon,AU,12/4/2021 4:13,-24.8667,113.6333,80.67,61,0,11.5,clear sky
191,Angoche,MZ,12/4/2021 4:13,-16.2325,39.9086,77.79,82,5,7.27,clear sky
192,Zyryanka,RU,12/4/2021 4:12,65.75,150.85,-22.85,95,95,7.76,overcast clouds
193,Vao,NC,12/4/2021 4:07,-22.6667,167.4833,77.22,78,80,12.41,broken clouds
194,Borovoy,RU,12/4/2021 4:13,55.4333,86.0833,27.68,74,40,15.66,light shower snow
195,Kongolo,CD,12/4/2021 4:13,-5.3833,27,68.25,96,100,1.19,overcast clouds
196,Kambove,CD,12/4/2021 4:13,-10.8764,26.5969,60.67,87,3,1.99,clear sky
197,Atar,MR,12/4/2021 4:13,20.5169,-13.0499,66.45,27,100,7.38,overcast clouds
198,Inirida,CO,12/4/2021 4:13,3.8653,-67.9239,73.06,94,100,0.81,overcast clouds
199,Klyuchi,RU,12/4/2021 4:13,52.2667,79.1667,24.22,84,90,14.5,overcast clouds
200,Normandin,CA,12/4/2021 4:13,48.8333,-72.5321,8.71,79,50,9.89,scattered clouds
201,Arraial Do Cabo,BR,12/4/2021 4:11,-22.9661,-42.0278,70.86,78,3,1.61,clear sky
202,Caravelas,BR,12/4/2021 4:13,-17.7125,-39.2481,72.01,92,69,3.96,broken clouds
203,San Cristobal,VE,12/4/2021 4:13,7.7669,-72.225,71.78,87,94,1.61,overcast clouds
204,Santa Cruz De La Palma,ES,12/4/2021 4:13,28.6835,-17.7642,66.34,63,75,10.36,broken clouds
205,Kudahuvadhoo,MV,12/4/2021 4:13,2.6708,72.8944,82.51,76,31,10.49,scattered clouds
206,Bathsheba,BB,12/4/2021 4:09,13.2167,-59.5167,81.21,78,40,11.5,scattered clouds
207,Manzanillo,CU,12/4/2021 4:13,20.3433,-77.1167,72.39,90,47,10.31,scattered clouds
208,Mehamn,NO,12/4/2021 4:13,71.0357,27.8492,18.52,80,46,10.45,scattered clouds
209,Lewisporte,CA,12/4/2021 4:13,49.2499,-55.0482,40.55,69,100,22.7,overcast clouds
210,Bredasdorp,ZA,12/4/2021 4:13,-34.5322,20.0403,57.27,75,100,10.29,overcast clouds
211,Kungurtug,RU,12/4/2021 4:13,50.5994,97.5228,17.69,63,99,0.74,overcast clouds
212,Vangaindrano,MG,12/4/2021 4:13,-23.35,47.6,76.41,85,79,7.05,light rain
213,Hervey Bay,AU,12/4/2021 4:13,-25.2986,152.8535,86.11,60,0,5.01,clear sky
214,Ninove,BE,12/4/2021 4:13,50.8284,4.0047,41.49,96,100,5.41,overcast clouds
215,Timizart,DZ,12/4/2021 4:13,36.8,4.2667,46.38,78,57,6.04,broken clouds
216,Srednekolymsk,RU,12/4/2021 4:13,67.45,153.6833,-14.84,97,100,12.64,overcast clouds
217,Dharchula,IN,12/4/2021 4:13,29.85,80.5333,66.25,33,0,1.14,clear sky
218,Luderitz,NA,12/4/2021 4:13,-26.6481,15.1594,60.42,78,80,12.68,broken clouds
219,Dingle,PH,12/4/2021 4:14,10.9995,122.6711,81.48,75,94,14.58,overcast clouds
220,Arman,RU,12/4/2021 4:14,59.7,150.1667,2.01,89,99,10.13,overcast clouds
221,Sao Geraldo Do Araguaia,BR,12/4/2021 4:14,-6.4006,-48.555,72.5,97,95,2.71,overcast clouds
222,Mount Gambier,AU,12/4/2021 4:14,-37.8333,140.7667,63.45,57,83,9.62,broken clouds
223,Ipixuna,BR,12/4/2021 4:14,-1.7625,-48.8043,76.95,93,100,2.82,moderate rain
224,Basco,PH,12/4/2021 4:14,20.4487,121.9702,72.66,61,81,27.96,broken clouds
225,Krasnoarmeysk,RU,12/4/2021 4:14,51.0239,45.6969,37.08,85,82,19.84,broken clouds
226,Celestun,MX,12/4/2021 4:14,20.8667,-90.4,76.14,76,93,12.21,overcast clouds
227,Hamilton,US,12/4/2021 4:12,39.1834,-84.5333,48.04,71,1,0,clear sky
228,Kahului,US,12/4/2021 4:14,20.8947,-156.47,73.42,84,90,19.57,light rain
229,Dali,CN,12/4/2021 4:14,25.7,100.1833,57.34,63,64,1.92,broken clouds
230,Farrukhnagar,IN,12/4/2021 4:14,17.0778,78.2011,74.91,46,97,7.61,overcast clouds
231,Paamiut,GL,12/4/2021 4:14,61.994,-49.6678,36.52,71,100,36.51,light rain
232,Dikson,RU,12/4/2021 4:14,73.5069,80.5464,-21.78,96,70,10.92,broken clouds
233,Thinadhoo,MV,12/4/2021 4:14,0.5333,72.9333,82.17,77,47,12.06,scattered clouds
234,Sept-Iles,CA,12/4/2021 4:05,50.2001,-66.3821,23.05,76,74,11.99,broken clouds
235,Camana,PE,12/4/2021 4:10,-16.6228,-72.7111,67.28,84,97,7.07,overcast clouds
236,Talcahuano,CL,12/4/2021 4:14,-36.7167,-73.1167,53.28,82,0,10.36,clear sky
237,Bristol,US,12/4/2021 4:14,41.8334,-71.1662,34.03,65,1,3,clear sky
238,Ushtobe,KZ,12/4/2021 4:14,45.2514,77.9838,44.15,67,100,4.72,light rain
239,Cumpas,MX,12/4/2021 4:14,29.9833,-109.7833,59.2,29,0,1.61,clear sky
240,Pimentel,PE,12/4/2021 4:14,-6.8367,-79.9342,65.1,88,48,12.86,scattered clouds
241,Quatre Cocos,MU,12/4/2021 4:14,-20.2078,57.7625,82.09,72,12,11.9,few clouds
242,Beloha,MG,12/4/2021 4:14,-25.1667,45.05,82.27,39,0,3.98,clear sky
243,Matara,LK,12/4/2021 4:14,5.9485,80.5353,83.39,71,79,0.67,broken clouds
244,Sitka,US,12/4/2021 4:14,57.0531,-135.33,26.49,80,20,3.44,few clouds
